feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
1.6046692482554346,-1.2614412116026268,0.19432982062499365,-0.06453622237832021,0.5606207667285641,0.07963911024382793,1.2142257884384848,-0.12901691651643027,-0.043977266481992724,-0.19699587881147942,-0.2281889877547379,2.172019778586982,0.5391557184287419,-1.2306557912020266,2.0571751331203374,-0.8331676451883262,-0.005147921561831924,0.7080822168588135,1.641509023195282,0.5922991332953343,-1.8744196005239788,-0.6950030298877484,-0.03336238547446096,-0.49424638474649163,-1.0228548115551719,-0.21067473893367136,0.30909391193558083,-0.24916983981188465,0.869742238123286,0.7154763379555398,1.0640144125381192,-0.9602764576204172,0.8551637304082058,-0.4580133650308633,2.5794221508412596,-0.8436275668933344,-2.0344451767089233,-1.1936619105429769,-0.3865904115728107,0.10595957538206986,0.3268199520436389,0.8663201649183332,0.1482700503394266,-2.018827996291478,0.5459839907549985,-0.46700352819408913,-0.7688180169740791,-0.03961067766382523,-0.9885702251645127,1.1846811947300564,3
0.19003179567977843,0.6860164615403633,0.8643937562896544,1.3286463541044176,-1.2891708162661082,0.7598964110670487,0.11874626393339398,0.7692153080386848,-0.23660728229216701,-0.8824523352258109,-0.18247608338882176,-0.8523920915409653,-0.36890731095548585,-0.8709863075739585,-0.29659939784983474,-0.0701323299546348,0.5076443502598011,-1.8329262992481228,1.150711783727724,-0.6229375247818623,-1.5190361490533002,-1.1914277861283884,-0.8675695414948489,-0.42352485965827213,-0.5764146905235152,-1.057695912848975,-0.3834456904862447,-0.30967685443836573,0.9148065540879402,-0.7393449615423657,0.3703304200228204,0.6480312152516284,1.2583098795052332,1.1465213433066033,0.20217881823367212,-0.4544402663804159,-2.2050717785021616,1.691328430285191,0.3139395408431657,-1.5900817175765212,0.5205134819587628,-1.230538993739716,2.8928350887444942,0.13829023637589977,1.3568873906206191,-1.882449609701261,1.1620307743137606,-0.9938286894375659,-0.49975079492269114,1.8482131688131205,0
-0.04305309711848801,0.2874456203400483,0.4933785858217668,2.755498693979132,1.0376145768080112,0.5755582422232128,-0.11190191927387884,-0.7329626700057206,-0.28908792846450027,0.25803194273032243,-0.9454530523822052,-0.6934227718497703,-0.8679736563247469,-0.03451172931217942,-0.25851398616540633,-1.6471482331409644,1.1171399430371873,-0.8617539676091888,-1.5999774175296546,-1.3078241885575779,-1.1506306366342929,0.22023588125589924,-0.2889576604492527,0.16498493628503616,-0.4692961834569326,0.09625369903035107,-1.3381793571252008,-0.028012124408600216,-0.1436605228924408,-1.1984836056382238,-0.7770333753230587,-0.5089130683297944,-1.2755151636624704,1.4838276011595883,0.7938957809000755,2.080870076606867,1.3992423417539444,-0.22852962453935374,-0.760896208961521,0.6212919012027858,1.0568498799268728,-0.00873513358084487,-1.2869019089834526,0.9602039312056613,-1.841370293340666,-0.44632930980618385,-0.12747043859394083,0.7472951736202444,0.3583883843646537,-0.6058057354567666,2
0.7581577238970523,-1.1493660922321782,2.9423357421385568,0.4053060485353974,-1.4278984643469783,-1.1426009244796025,-0.9232414270779639,-1.243218530656806,-0.08120233937412759,-0.14689175285213688,-0.783401842642695,0.5272632457952969,-1.1974353344971305,-0.28676782887550495,0.4407341950216911,-0.8091846682900092,-0.18658556909474938,-2.496438449888443,1.2255203659046188,-1.595438998399615,-2.9524808236547413,0.07837015400681666,1.2954503703006506,0.34042469693107097,1.3590020304520412,1.0640653387980148,-2.304236394072422,-1.2693074347606366,-0.41559492143269633,-0.1033688618680364,0.03780510206625885,-1.2288842010884515,0.8853058495544516,0.4729527877776996,-1.1368957880533406,-0.2704484824134478,0.6580739080327618,-0.336920110484274,-0.8411878218378829,-0.6897962639001001,-0.3334967702933932,-1.0472290279649588,1.4276735506018263,-0.4912428628047999,-0.8835174880476011,-0.37055027563875953,1.473523991590374,-1.3396633301501786,0.6518844254707377,-0.7008138973073943,0
-0.5148573970837081,0.9631439342311052,-0.6227272790930698,-1.1210411788326362,1.5306299111759905,0.1346173544626024,-0.4848437531103388,-0.3942824557405772,-0.3105717639420191,-0.5787346612569667,-0.13061498416472747,1.254714894611809,0.01078495765616406,1.2228616834325408,0.180038757609001,-1.0952873442997637,-0.29667116701852275,4.361973934140957,0.9060697866545341,0.8802247435703363,2.526604153872655,0.4711175168214763,0.6532136948591977,-1.482243141706367,1.2078127904686276,-0.8149539541054993,0.5764749320654476,-0.8862261355578424,0.37764105398533715,0.2934074310946424,0.0348454236909003,1.4323857446199388,-0.8494993546754395,-0.1417569850615704,-0.6835324106959539,-0.5498268423248593,0.43534929023970204,1.7754594471445266,1.1677461996002971,1.9810462521559236,-0.49386994580068727,0.04937380622283997,-0.5220904627749352,0.04001728972823542,-0.11646260825713481,0.792730743928635,0.6437273574932898,0.3795592999853893,0.25141376374949953,-0.2937299304341318,2
1.1092869959761689,0.432304847684668,-0.8138248523088515,-0.42448046063044137,2.0240723923319823,-0.7662057355612386,-0.6769781750427684,1.8568294271216155,0.4134841242212768,0.5010703055594367,2.571105041732313,-1.2172533622231383,-0.13661316066504092,0.42879037701970524,0.5728598697047225,-0.3203473939012446,-0.3590836379777485,1.7082389325082363,1.1311603892326705,0.2669107139717335,-1.353031411339445,-2.034452940437201,0.8867504863686254,1.6418997632839871,0.2174954473094764,-0.009144530407819866,0.6401882319063604,-0.1295689100239867,0.057320814315060455,-0.6718498277823678,0.4919756964264077,-0.9380793606389551,0.2258572054127411,-1.7340029013661769,0.7711985979195697,0.6784982394656933,0.018530126462351297,-3.325223885602893,1.0216953301902452,0.6807671187451175,-0.8071729918873579,1.2092201922346273,0.17638064910011797,0.42347329246268334,-0.19479053811532435,-1.4732374112224864,1.152357006851527,-0.16920683091931937,0.945418978485207,-1.818488258927854,0
1.1044701255750213,-0.6909554802164724,-0.4438035253873728,0.09757184597117609,0.6070362416391393,-0.6561732098790264,0.46418758823943884,1.5414572847087462,-0.5921087892021248,1.2199464901789487,-0.860271823407061,-0.38989269005297555,-0.15715915614114764,0.491431749791554,0.772365188712737,2.3201881466330128,0.8773916968975609,1.9788518697351043,-1.2234244510756163,0.1726676408283781,0.5409164350050194,0.6705030149777688,0.21462980758852115,-1.4524976383262531,-0.7549279658296272,-0.9154174963540114,-1.8410741011291323,-1.430299430730823,-0.0848744062548545,-1.2668139077000005,0.25453088147500846,1.0964294552086296,-0.8375333542781012,-1.319228883383535,0.17101331101730946,2.004565614195554,-0.8485325918563354,1.6440810317826855,-0.0009907994110758083,1.0281619903445491,-0.9098003743036638,0.0853659371157782,-0.366146101721401,0.01709025625906768,1.002146997984675,-1.6590443063862137,-0.18103791806357106,-0.1778143190618247,-0.9564074517472952,0.6514577628751829,0
1.8664248003388526,0.21367586403212716,0.02143217693442727,0.046209592589390336,2.086928398741978,0.3338892564723501,-0.194006103488867,0.8864336078248995,0.4151521407527205,-0.730718736645128,0.6081431477503374,-0.9063385036091295,0.6156444844830835,-0.3401552599178242,-0.23437236631704286,-0.32342572321401114,-0.570672300217114,-2.656695560567945,0.2024689288709488,1.075286697894788,-1.1515011508464148,0.955374399563392,0.4003699841999055,1.449334135624243,2.114521747104368,1.1697938953354892,0.5142298964504134,-0.9807932945348826,-0.36810995740503205,-0.20890201184176083,0.37979320572917047,-0.33038219380031647,0.4950899666334715,-1.3286603806640314,1.9033692514638958,0.9053041038459982,0.1313102292467714,0.28108807742813724,-2.160053685311427,0.26910413040283604,-1.6592012113639452,1.348281520907836,1.260684403940941,-1.7331467581299014,-0.8570728793741744,-1.662319504156934,0.34939435107389594,0.1613092321737013,-0.5389000097574131,-0.22443203236698042,3
1.0349335078528912,-0.5075248372995165,-2.84218977906875,-0.4535009338958443,-1.23342542475024,0.1493826211904339,1.481539910136538,0.297267813506617,-2.3620371621800675,1.236947267155045,0.0689008476046745,0.18739169538388858,1.341759749290281,0.6470236137372862,0.16057695847519116,-1.5562876148469638,-0.6195161694448638,-2.319203512985742,0.4311384346997741,-1.3661224128481388,0.31199629156481007,-0.5881235591458772,0.3322122487484326,-1.3519491047020311,-0.11416186812854463,0.29639525047373416,-1.0647066261357614,-2.620644323190539,0.06990985363492414,0.6798772404441265,0.4105811496750971,0.4006699326670071,1.1507102030294638,0.6004606617387958,0.2808591024141387,-2.2625976670197465,0.054106438943797394,1.1397855605454188,2.0863464005564794,-0.11912943959860228,0.3911750148311091,-2.2755406940371614,1.0044405752507342,1.4951953311153274,0.5709334790817063,-0.11235135293309222,-0.8337403817589647,-1.0971407858984368,0.5478634469167838,-0.5044522421593787,1
2.0556769385203086,-0.00029030510951700205,0.8038824298496441,-0.08701467605805399,-1.0576218304844192,0.1819354753009178,-2.2894978812671507,1.045005961638104,0.844652384866982,0.3807898404116874,0.709273729155337,-1.0694263191686253,1.6126985622120467,-1.8165302674495687,0.6302955899967614,0.15384688567497096,0.9324348687459356,0.6243147637312952,-0.36642724828260165,0.783947508714555,-0.6064630713623884,0.18883683913209975,0.7211151594991566,0.02859539907510669,1.1791917721064649,0.3799983985387487,0.9200928555123059,-0.04835438766797278,-0.004021913730272345,2.2383644552376696,-1.68139340929729,-0.7053198201346496,-0.504183481897526,-0.0784594924446822,-0.5613784237056184,1.1430927230623722,-1.264878716220117,-0.7655958147850452,1.3058622891388938,-0.8267405997609847,0.5410123930158014,0.7973706282432373,0.03647271090331037,0.6505179382749131,0.4268865404326272,-1.1321238091969963,0.9452532886534716,0.7393079281587766,-1.225544085166409,1.3173289645030235,1
